article_id,source_name,title,event,bias,country,adfontes_bias,mentions_gw
731798,International Business Times,Disease Stalks Somali District Ravaged By Floods,heavy_rain,left-center,us,Middle,True
740205,ABC News,How did humans get to the brink of crashing climate? A long push for progress and energy to fuel it,heavy_rain,left-center,us,Middle,True
754688,International Business Times,Climate Crises Drove 27 Mn Children Into Hunger In 2022: Charity,heavy_rain,left-center,us,Middle,True
754710,NPR,3 climate impacts the U.S. will see if warming goes beyond 1.5 degrees,heavy_rain,left-center,us,Middle,True
89545,The Indian Express,Sikkim warning: Hydroelectricity push must be accompanied by safety measures,heavy_rain,left-center,in,Middle,False
89794,The Punch,"India flood toll hits 56, army warns on stray munition",heavy_rain,left-center,ng,,False
93287,Phys.Org,Report: The US just had its seventh-warmest September on record,heavy_rain,pro-science,gb,Middle,False
94196,BBC News,Damage and disruption: Storm Ciarán in pictures,heavy_rain,left-center,gb,Middle,False
103374,The Punch,Yiaga Africa faults Senate confirmation of two RECs,heavy_rain,left-center,ng,,False
104882,BBC News,Downpatrick: Bus services suspended amid flood waters,heavy_rain,left-center,gb,Middle,False
104938,The Punch,NiMet warns of dust haze,heavy_rain,left-center,ng,,False
104944,BBC News,"Devon: Storm Ciarán causes floods, power outages and shuts schools",heavy_rain,left-center,gb,Middle,False
105070,BBC News,Storm Ciarán causes rail disruption across Scotland,heavy_rain,left-center,gb,Middle,False
1707,BBC News,Ukraine dam: Rebuilding shattered lives after Ukraine’s dam collapse,heavy_rain,left-center,gb,Middle,False
4106,Al Jazeera English,"Israel is losing its value as an ally for the West, Arab states",heavy_rain,left-center,us,Skews Left,False
7275,Phys.Org,Four dead as Tropical Storm Pilar dumps heavy rains on C. America,heavy_rain,pro-science,gb,Middle,False
8296,Globalsecurity.org,9 October 2023 - Daily Press Briefing by the Office of the Spokesperson for the Secretary-General,heavy_rain,least biased,us,,False
8350,Globalsecurity.org,19 October 2023 - Daily Press Briefing by the Office of the Spokesperson for the Secretary-General,heavy_rain,least biased,us,,False
11305,RT,NATO created conditions for Libyan flooding disaster – expert,heavy_rain,right-center,ru,Skews Right,False
12191,The Punch,"Uganda opposition leader Bobi Wine arrested, says party",heavy_rain,left-center,ng,,False
12215,The Punch,"21 years after, Uganda Airlines return to Nigeria",heavy_rain,left-center,ng,,False
16888,Wired,This Cryptomining Tool Is Stealing Secrets,heavy_rain,left-center,us,Skews Left,False
19367,BBC News,Emmer drops out of Speaker race before vote,heavy_rain,left-center,gb,Middle,False
19497,BBC News,Sikkim cloud burst: At least 23 Indian troops missing after flash floods,heavy_rain,left-center,gb,Middle,False
19627,BBC News,Sikkim flood: Rescue efforts continue as death toll rises,heavy_rain,left-center,gb,Middle,False
20108,ABC News,Vermont's flood-damaged capital is slowly rebuilding. And it's asking tourists and residents to help,heavy_rain,left-center,us,Middle,False
20110,ABC News,"'Miracle' water year in California: Rain, snow put reservoirs at 128% of average",heavy_rain,left-center,us,Middle,False
20133,Phys.Org,Storm Babet caused dangerous floods as the 'dry side' of Scotland isn't used to such torrential rain,heavy_rain,pro-science,gb,Middle,False
21595,Android Central,This 30% off Prime Day deal works for my favorite floodlight camera,heavy_rain,,gb,,False
40286,Digital Trends,Vanport 1948’s rich spirits set the standard for high-quality and sustainability [Sponsored],heavy_rain,,us,Middle,False
48040,Phys.Org,Storms swell Iguazu falls to near decade-high flow,heavy_rain,pro-science,gb,Middle,False
48897,Phys.Org,"Australian fire authorities are better prepared for this summer. The question now is, are you?",heavy_rain,pro-science,gb,Middle,False
49982,ABC News,Remains of a person missing since devastating floods in 2021 found in Germany,heavy_rain,left-center,us,Middle,False
50406,The Punch,Huge funds spent by FG on federal roads can’t be justified– Edo commissioner,heavy_rain,left-center,ng,,False
50618,The Punch,Contractors migrating to concrete tech in road construction,heavy_rain,left-center,ng,,False
50643,The Punch,"High mortgage cost, others deprive Nigerians access to homes",heavy_rain,left-center,ng,,False
51440,International Business Times,"3 Dead, 23 Soldiers Missing After Flash Floods In India's Sikkim State",heavy_rain,left-center,us,Middle,False
53396,CNN,How Tropical Storm Philippe could muck up weather in the Northeast this weekend,heavy_rain,left-center,us,Skews Left,False
53408,CNN,"Tropical Storm Philippe will deliver another wet, miserable weekend to the Northeast",heavy_rain,left-center,us,Skews Left,False
53464,CNN,Tropical Storm Philippe will combine with a potent cold front to soak the Northeast this weekend,heavy_rain,left-center,us,Skews Left,False
53569,ABC News,Former Tropical Storm Philippe's remnants headed to waterlogged New England and Atlantic Canada,heavy_rain,left-center,us,Middle,False
56836,Phys.Org,Landslide triggered by heavy rain kills 27 in Cameroon,heavy_rain,pro-science,gb,Middle,False
56884,International Business Times,Landslide In Cameroon Kills At Least 23,heavy_rain,left-center,us,Middle,False
56940,The Punch,"Floods kill 28, displace 48,168 as Cameroon opens dam",heavy_rain,left-center,ng,,False
57370,Phys.Org,Study clearly identifies nutrients as a driver of the Great Atlantic Sargassum Belt,heavy_rain,pro-science,gb,Middle,False
60879,Time,"Powerful Storm Hits Northern Europe, Killing at Least 4 People",heavy_rain,left-center,us,Skews Left,False
60907,NPR,"Gale-force winds and floods strike northern Europe, killing at least 3 in the U.K.",heavy_rain,left-center,us,Middle,False
66292,BBC News,Warnings increased as Storm Babet batters England,heavy_rain,left-center,gb,Middle,False
67990,The Punch,Lagos demolishes more buildings in Ikota Villa,heavy_rain,left-center,ng,,False
70580,Phys.Org,"Rising seas will tighten vise on Miami, even for people who are not flooded, says study",heavy_rain,pro-science,gb,Middle,False
78435,International Business Times,Libya Flood Relief Hampered By 'Turf Wars' And Division,heavy_rain,left-center,us,Middle,False
78436,International Business Times,'Broken In Two': Libya Flood Survivors Grapple With Mental Health,heavy_rain,left-center,us,Middle,False
78469,Globalsecurity.org,Reconstruction efforts following floods must be unified across eastern and western Libya: UK statement at the UN Security Council,heavy_rain,least biased,us,,False
78549,ABC News,UN envoy calls for a 'unified mechanism' to lead reconstruction of Libya's flood-wrecked city,heavy_rain,left-center,us,Middle,False
78605,BBC News,Libya floods: The flawed response that increased Derna death toll,heavy_rain,left-center,gb,Middle,False
78693,The Times of India,'Broken in two': Libya flood survivors grapple with mental health,heavy_rain,right-center,in,Middle,False
115739,BBC News,Storm Ciarán: Floods ravage Tuscany leaving three dead,heavy_rain,left-center,gb,Middle,False
116288,BBC News,No targeted mental health support for flood-hit farmers,heavy_rain,left-center,gb,Middle,False
123918,The Punch,Abiodun restates commitment to citizens welfare,heavy_rain,left-center,ng,,False
133697,The Times of India,"Three people dead, several missing after heavy rains, flooding in Tuscany",heavy_rain,right-center,in,Middle,False
135096,Phys.Org,"Storms kill three, displace thousands in southern South America",heavy_rain,pro-science,gb,Middle,False
135445,BBC News,Devon and Cornwall forecast brings new flooding fears,heavy_rain,left-center,gb,Middle,False
135460,BBC News,Flooding: Water pumping starts in Downpatrick but debris remains,heavy_rain,left-center,gb,Middle,False
144003,The Punch,26.5 million Nigerians may face acute food crisis – UN,heavy_rain,left-center,ng,,False
150213,The Punch,Zungeru hydropower to generate 2.64bn kilowatt yearly,heavy_rain,left-center,ng,,False
151814,BBC News,Refund calls as smoke 'blocks' Edgbaston fireworks display,heavy_rain,left-center,gb,Middle,False
153597,The Punch,"FG to subsidise Adire production, stop importation — Minister",heavy_rain,left-center,ng,,False
157018,Business Insider,An Airbnb host whose SF duplex was flooded by a guest says she only got enough compensation to 'make a difference' after posting on X,heavy_rain,left-center,us,Middle,False
162532,The Times of India,Heavy rainfall likely in Kerala for next few days: IMD,heavy_rain,right-center,in,Middle,False
167843,AllAfrica - Top Africa News,"East Africa: At Least 29 Dead As Floods Devastate Somalia, Kenya",heavy_rain,least biased,af,,False
168716,BBC News,Blackpool maternity unit closes after 'major incident' flood,heavy_rain,left-center,gb,Middle,False
170537,Al Jazeera English,‘Cheaper than beer’: Laos meth prices plummet as Myanmar chaos fuels trade,heavy_rain,left-center,us,Skews Left,False
173417,Phys.Org,How looking beyond our borders would improve preparedness for extreme floods,heavy_rain,pro-science,gb,Middle,False
184338,Globalsecurity.org,6 November 2023 - Daily Press Briefing by the Office of the Spokesperson for the Secretary-General,heavy_rain,least biased,us,,False
189851,Phys.Org,'Exceptional' floods hit northern France: authorities,heavy_rain,pro-science,gb,Middle,False
208156,The Punch,"NEMA, SEMA distribute foods to Sokoto flood victims",heavy_rain,left-center,ng,,False
229053,Forbes,18M Properties And $8T At Extreme Risk And How It’s Changing Housing,heavy_rain,right-center,us,Middle,False
229084,Globalsecurity.org,"As Somalia faces once-in-a-century flooding, UN relief wing releases $25 million to jumpstart life-saving assistance",heavy_rain,least biased,us,,False
235154,The Punch,"Yuletide: Drive within prescribed limits, FRSC warns motorists",heavy_rain,left-center,ng,,False
237362,BBC News,NI Floods: Family living in mobile home after Newry floods,heavy_rain,left-center,gb,Middle,False
255220,The Times of India,Once-in-a-century flooding swamps Somalia after historic drought: UN,heavy_rain,right-center,in,Middle,False
264934,ABC News,Danica Roem breaks through in Virginia Senate by focusing on road rage and not only anti-trans hate,heavy_rain,left-center,us,Middle,False
293948,BBC News,Waddington estate floods damaging my mental health - resident,heavy_rain,left-center,gb,Middle,False
284719,The Punch,"Tragic story of Ogun pupils battling snakes, leaky roof in abandoned school",heavy_rain,left-center,ng,,False
287419,Globalsecurity.org,Somalia Fears Worst Humanitarian Catastrophe in 30 Years,heavy_rain,least biased,us,,False
293939,BBC News,Storm Debi: Warning not to travel as warnings in place,heavy_rain,left-center,gb,Middle,False
292174,BBC News,Storm Debi: Wales weather warning for 80mph wind gusts,heavy_rain,left-center,gb,Middle,False
293622,BBC News,Storm Debi yellow rain warning comes into force in parts of Scotland,heavy_rain,left-center,gb,Middle,False
297786,NPR,"'Disney Lorcana: Rise of the Floodborn' and more new board games, reviewed",heavy_rain,left-center,us,Middle,False
306338,The Times of India,Govardhan Puja: The day when India worships Lord Krishna in his childlike avatar,heavy_rain,right-center,in,Middle,False
82497,BBC News,Mexico braces for 'extremely dangerous' Hurricane Otis,heavy_rain,left-center,gb,Middle,False
82523,BBC News,Hurricane Otis: Mexico assesses damage after storm,heavy_rain,left-center,gb,Middle,False
82579,Phys.Org,Hurricane Lidia strengthens on course for Mexico,heavy_rain,pro-science,gb,Middle,False
82603,Phys.Org,Hurricane Norma strengthens to Category 3 ahead of Mexico landfall,heavy_rain,pro-science,gb,Middle,False
82621,Phys.Org,Hurricane Norma downgraded to Category 2 ahead of Mexico landfall,heavy_rain,pro-science,gb,Middle,False
82764,ABC News,"Hurricane Norma takes aim at Mexico's Los Cabos resorts, as Tammy threatens islands in the Atlantic",heavy_rain,left-center,us,Middle,False
84089,Globalsecurity.org,"Over 13,000 flood victims relocated in Myanmar's Bago region",heavy_rain,least biased,us,,False
83694,Al Jazeera English,The Libyan divers facing daily horror to retrieve Derna’s dead,heavy_rain,left-center,us,Skews Left,False
83893,Time,"Heavy Flooding in Myanmar Displaces More Than 14,000 People",heavy_rain,left-center,us,Skews Left,False
83917,The Indian Express,"Heavy flooding in southern Myanmar displaces more than 10,000 people",heavy_rain,left-center,in,Middle,False
84080,Globalsecurity.org,Bago residents clean up after flooding in central Myanmar,heavy_rain,least biased,us,,False
84023,International Business Times,"Over 14,000 People Displaced Due To Flooding Triggered By Heavy Rains In Myanmar",heavy_rain,left-center,us,Middle,False
84075,Globalsecurity.org,"Myanmar officials drain dam without warning, flood Mandalay villages",heavy_rain,least biased,us,,False
84142,ABC News,"Heavy flooding in southern Myanmar displaces more than 10,000 people",heavy_rain,left-center,us,Middle,False
85739,NPR,Tropical Storm Tammy is forecast to bring heavy rain to the Caribbean this weekend,heavy_rain,left-center,us,Middle,False
86198,Marketscreener.com,Ascencia : Notice of shareholder meeting,heavy_rain,least biased,fr,,False
327296,Phys.Org,Study sheds light on how Earth cycles its fossil carbon,heavy_rain,pro-science,gb,Middle,False
330854,BBC News,Downpatrick: Asda store shut for 'foreseeable future' after flooding,heavy_rain,left-center,gb,Middle,False
333345,The Punch,Rescue efforts continue at India tunnel collapse site,heavy_rain,left-center,ng,,False
351132,The Indian Express,"Holiday declared for schools, colleges in several districts as heavy rain lashes Tamil Nadu",heavy_rain,left-center,in,Middle,False
360286,Al Jazeera English,"Two months after flood in Libya’s Derna, mental anguish still takes lives",heavy_rain,left-center,us,Skews Left,False
360492,The Indian Express,"Tamil Nadu rain: Holiday declared for schools in Chennai, Tiruvallur; heavy showers to continue in some districts",heavy_rain,left-center,in,Middle,False
360508,Al Jazeera English,Environmental changes threaten Japan’s cormorant fishing legacy,heavy_rain,left-center,us,Skews Left,False
387387,The Indian Express,"Deep depression off Andhra coast likely to develop into cyclonic storm, head to Bangladesh: IMD",heavy_rain,left-center,in,Middle,False
390323,BBC News,Somalia floods: Bodies unearthed and bridges swept away,heavy_rain,left-center,gb,Middle,False
395744,The Times of India,"Indian Army and BRO completes Chungthang Bailey Bridge in Sikkim, reconnecting flood affected areas",heavy_rain,right-center,in,Middle,False
399912,The Punch,"Muna fire: We slept in open space despite harmattan, IDPs lament",heavy_rain,left-center,ng,,False
414343,The Punch,"Flood kills 3, destroys 1,838 houses in Gombe—Official",heavy_rain,left-center,ng,,False
421074,Phys.Org,"Navigation on the Mississippi has worsened for decades, finds study",heavy_rain,pro-science,gb,Middle,False
421480,BBC News,Council apologises for flood response failings,heavy_rain,left-center,gb,Middle,False
421534,ABC News,Gulf Coast residents grapple with home insurers as climate disasters worsen,heavy_rain,left-center,us,Middle,False
435845,ABC News,"Tropical disturbance hits western Caribbean, unleashing floods and landslides in Jamaica",heavy_rain,left-center,us,Middle,False
441428,The Punch,"Lagos schools where alcohol, gambling thrive in broad daylight",heavy_rain,left-center,ng,,False
446029,The Times of India,Cyclone Midhili: Alert sounded as heavy rain lashes Mizoram,heavy_rain,right-center,in,Middle,False
446039,The Times of India,"Cyclone 'Midhili' to make landfall in Bangladesh coast, fishermen warned not to venture into sea",heavy_rain,right-center,in,Middle,False
446238,Phys.Org,New study shows in real-time what helps mammals survive a natural disaster,heavy_rain,pro-science,gb,Middle,False
459096,The Punch,Travelling through Nigeria in Tinubu’s yacht,heavy_rain,left-center,ng,,False
459286,The Punch,"Fuel scarcity: Marketers blame low supply, NNPCL disagrees",heavy_rain,left-center,ng,,False
441473,The Punch,Discovery of 70 decomposing corpses politicised to spite Otti – Aide,heavy_rain,left-center,ng,,False
446036,The Times of India,"Cyclone Midhili weakens into deep depression; no fresh rain in Tripura, Mizoram on Saturday",heavy_rain,right-center,in,Middle,False
446052,The Times of India,"Cyclone Midhili weakens into depression, no fresh rain in Tripura, Mizoram on Saturday",heavy_rain,right-center,in,Middle,False
446223,The Times of India,"Tropical disturbance hits western Caribbean, causing flooding in Jamaica and Haiti",heavy_rain,right-center,in,Middle,False
457296,Globalsecurity.org,Displaced families uprooted by severe floods across Horn of Africa,heavy_rain,least biased,us,,False
459169,The Punch,Bayelsa will keep fighting – Mizo,heavy_rain,left-center,ng,,False
459252,The Punch,"Lagos community battles malaria, counts losses as seaweed decorates lagoon",heavy_rain,left-center,ng,,False
477558,The Punch,EFCC raid on OAU students looked like armed robbery – Undergraduate,heavy_rain,left-center,ng,,False
473326,ABC News,Extreme weather claims 2 lives in Bulgaria and leaves many in the dark,heavy_rain,left-center,us,Middle,False
484084,The Times of India,"Heavy rain in Kenya affects tens of thousands, disrupts cargo",heavy_rain,right-center,in,Middle,False
484366,The Times of India,Cong opposes proposal to up water charges,heavy_rain,right-center,in,Middle,False
496073,International Business Times,"Heavy Rain In Kenya Affects Tens Of Thousands, Disrupts Cargo",heavy_rain,left-center,us,Middle,False
87668,The Punch,NSEMA releases Niger boat accident victims’ names,heavy_rain,left-center,ng,,False
87721,The Punch,"How overloading, rickety boats claim lives on Niger waters",heavy_rain,left-center,ng,,False
87764,The Punch,"NiMET predicts three-day dust haze, thunderstorms",heavy_rain,left-center,ng,,False
87767,The Punch,"NiMET issues three-day dust haze, thunderstorm alert",heavy_rain,left-center,ng,,False
88223,Phys.Org,Tropical storm Pilar causes heavy rains as it scrapes past Central America,heavy_rain,pro-science,gb,Middle,False
88225,Phys.Org,Central America braces for Tropical Storm Pilar,heavy_rain,pro-science,gb,Middle,False
88301,International Business Times,Tropical Storm Pilar Causes Heavy Rains As It Scrapes Past Central America,heavy_rain,left-center,us,Middle,False
88811,Phys.Org,Scientists investigate potential of sustainable protection of rapidly subsiding coastlines with mangroves,heavy_rain,pro-science,gb,Middle,False
89043,Phys.Org,"Storm Babet triggers flooding, power cuts in northern Europe",heavy_rain,pro-science,gb,Middle,False
89101,Euronews,Widespread flooding and destruction as Storm Babet hits Northern Europe,heavy_rain,left-center,eu,Middle,False
89291,International Business Times,"Storm Babet Triggers Flooding, Power Cuts In Northern Europe",heavy_rain,left-center,us,Middle,False
89495,Al Jazeera English,Four stories you may have missed amid Israel-Hamas war,heavy_rain,left-center,us,Skews Left,False
511346,The Punch,Group begins school construction for Abuja rural community,heavy_rain,left-center,ng,,False
512464,BBC News,Storm Babet flood repairs give ill girl hope of Christmas at home,heavy_rain,left-center,gb,Middle,False
514025,ABC News,Experts say a wall that collapsed and killed 9 in the Dominican Republic capital was poorly built,heavy_rain,left-center,us,Middle,False
526770,ABC News,Storms delay search for 12 crew missing after Turkish cargo ship sinks in Black Sea,heavy_rain,left-center,us,Middle,False
526864,The Times of India,Severe storms in Turkey leave 9 dead; 11 still missing after a cargo ship sank in the Black Sea,heavy_rain,right-center,in,Middle,False
531221,GlobeNewswire,"Global Home Insurance Market Size Is Surpassing USD 531.38 Billion by 2032, Growing at Projected 7.42% CAGR",heavy_rain,least biased,us,,False
539166,The Punch,Rice price skyrockets as local production declines,heavy_rain,left-center,ng,,False
544977,The Times of India,Severe storms delay search for 12 crew missing after Turkish cargo ship sinks in Black Sea,heavy_rain,right-center,in,Middle,False
549598,The Indian Express,"Chennai, coastal districts likely to receive heavy rainfall in next 24 hours",heavy_rain,left-center,in,Middle,False
549934,BBC News,Dominican Republic: At least 21 dead after storm brings torrential rain,heavy_rain,left-center,gb,Middle,False
558560,The Times of India,Home insurance is as cheap as it is necessary; find out why and how to buy it,heavy_rain,right-center,in,Middle,False
598006,The Punch,NSE says inconsistent govt policies affecting manufacturing sector,heavy_rain,left-center,ng,,False
608408,The Indian Express,Pune to see light to moderate rain in next 48 hours,heavy_rain,left-center,in,Middle,False
619582,GlobeNewswire,Hazard Vulnerability Analysis For Healthcare Facilities Market Exclusive Report 2023-2031,heavy_rain,least biased,us,,False
623914,BBC News,Storm Babet: Man who lost mum in flood 'let down' by response,heavy_rain,left-center,gb,Middle,False
644779,Al Jazeera English,From drought to deluge: Kenyan villagers reel from floods,heavy_rain,left-center,us,Skews Left,False
644915,The Times of India,3-hour rain brings traffic to a halt,heavy_rain,right-center,in,Middle,False
650769,The Punch,"Borno shuts IDP camp, sends 100,000 back home",heavy_rain,left-center,ng,,False
653328,The Punch,Traders lament sit-at-home over Anambra market leader’s kidnap,heavy_rain,left-center,ng,,False
668366,The Times of India,"Tamil Nadu: Coonoor, Kotagiri schools shut today due to heavy rain",heavy_rain,right-center,in,Middle,False
676242,The Punch,"Oyan Dam: Ogun residents return home, count losses",heavy_rain,left-center,ng,,False
700571,BBC News,Snowstorm causes massive power cuts across Ukraine,heavy_rain,left-center,gb,Middle,False
700488,Al Jazeera English,"At least three killed as storm hits Russia, Ukraine’s Black Sea coast",heavy_rain,left-center,us,Skews Left,False
700599,Phys.Org,A method for the early prediction of El Niño events with high hazard potential,heavy_rain,pro-science,gb,Middle,False
700639,Al Jazeera English,"Lightning strikes in India’s Gujarat kill 24, more rains predicted",heavy_rain,left-center,us,Skews Left,False
700650,Phys.Org,Storm leaves thousands without power in Crimea,heavy_rain,pro-science,gb,Middle,False
701012,The Punch,Lightning strikes kill 18 people in India,heavy_rain,left-center,ng,,False
701040,International Business Times,"Deadly Storm Cuts Power To Nearly 2 Mn People In Russia, Ukraine",heavy_rain,left-center,us,Middle,False
702578,The Verge,The best Cyber Monday deals,heavy_rain,left-center,us,Middle,False
731804,ABC News,"Kenya raises alarm as flooding death toll rises to 76, with thousands marooned by worsening rains",heavy_rain,left-center,us,Middle,False
735669,BBC News,Lightning and rain kill 24 in western India,heavy_rain,left-center,gb,Middle,False
741404,The Punch,"PDP, others must form formidable opposition – Atiku’s aide",heavy_rain,left-center,ng,,False
741554,The Punch,"Refuse heaps mount in Ogun community, traders, residents fear disease outbreak",heavy_rain,left-center,ng,,False
755665,BBC News,Surrey family fears contaminated land caused cancer death,heavy_rain,left-center,gb,Middle,False
757068,The Punch,Lagos demolition not targeted at any group — Commissioner,heavy_rain,left-center,ng,,False
757948,The Punch,"Businesses grounded as Saraki’s constituency road, others fail",heavy_rain,left-center,ng,,False
89781,CNA,Two killed as avalanches hit Tibet's Shishapangma as climbers near summit,high_mountain,least biased,sg,Middle,True
32177,ABC News,"American mountaineer, local guide dead after avalanches hit Tibetan mountain. Two others are missing",high_mountain,left-center,us,Middle,True
53446,NPR,Hurricane Otis rapidly strengthens off Mexico's Pacific coast as it nears Acapulco,high_mountain,left-center,us,Middle,True
266370,Wired,Skiing Is Getting Riskier,high_mountain,left-center,us,Skews Left,True
340748,NPR,How do you help people escape climate change disaster? Here's a novel solution,high_mountain,left-center,us,Middle,True
481208,The Times of India,Lack of protection works in Gangotri National Highway: NGT issues notices to authorities,high_mountain,right-center,in,Middle,True
89164,Phys.Org,Arctic archipelago turns the page on its mining past,high_mountain,pro-science,gb,Middle,True
89482,Phys.Org,Himalayan communities are under siege from landslides—and climate change is worsening the crisis,high_mountain,pro-science,gb,Middle,True
89496,Al Jazeera English,Floods in India’s Sikkim kill 10; dozens including 23 army soldiers missing,high_mountain,left-center,us,Skews Left,True
89761,The Times of India,"Twin earthquakes in Nepal injure 17, trigger landslide",high_mountain,right-center,in,Middle,False
7466,Phys.Org,"NASA, Pacific Disaster Center increase landslide hazard awareness",high_mountain,pro-science,gb,Middle,False
10797,Phys.Org,Mystery of volcanic tsunami solved after 373 years,high_mountain,pro-science,gb,Middle,False
56836,Phys.Org,Landslide triggered by heavy rain kills 27 in Cameroon,high_mountain,pro-science,gb,Middle,False
56884,International Business Times,Landslide In Cameroon Kills At Least 23,high_mountain,left-center,us,Middle,False
74416,Euronews,‘Long and expensive detours’: Italy-France rail tunnel closure set to disrupt winter travel,high_mountain,left-center,eu,Middle,False
200567,Forbes,Holiday Gift Guide 2023: Best Winter Ski Gifts For Skiers And Snowboarders,high_mountain,right-center,us,Middle,False
284996,Forbes,"Goalies Lundqvist, Vernon, Barrasso Headline 2023 Hockey Hall Of Fame Induction Weekend",high_mountain,right-center,us,Middle,False
287107,The Punch,#BayelsaDecides2023: Results collation begins 10 am — REC,high_mountain,left-center,ng,,False
292982,NPR,Rescuers dig to reach 40 workers trapped in collapsed road tunnel in north India,high_mountain,left-center,us,Middle,False
293535,RT,Rescue efforts ongoing to free 40 trapped in Himalayan tunnel,high_mountain,right-center,ru,Skews Right,False
293720,The Times of India,"Uttarakhand tunnel collapse: Ecological concerns need to be addressed for development in Himalayas, say experts",high_mountain,right-center,in,Middle,False
293925,CNN,Footprints in the snow lead rescuers to Rocky Mountains hiker wearing a cotton hoodie with no way to warm themselves,high_mountain,left-center,us,Skews Left,False
320930,The Punch,Benue gov congratulates Uzodimma,high_mountain,left-center,ng,,False
82497,BBC News,Mexico braces for 'extremely dangerous' Hurricane Otis,high_mountain,left-center,gb,Middle,False
326926,The Indian Express,"UPSC Essentials | Weekly news express — Rains, Air quality, Subansiri, Iceland’s earthquakes, and more : key takeaways and points to ponder",high_mountain,left-center,in,Middle,False
387692,GlobeNewswire,"Avalanche Radar Market Projected to Gain $64.4 Billion By 2031, Growing at a 46.1% CAGR: Allied Market Research",high_mountain,least biased,us,,False
435845,ABC News,"Tropical disturbance hits western Caribbean, unleashing floods and landslides in Jamaica",high_mountain,left-center,us,Middle,False
446223,The Times of India,"Tropical disturbance hits western Caribbean, causing flooding in Jamaica and Haiti",high_mountain,right-center,in,Middle,False
484084,The Times of India,"Heavy rain in Kenya affects tens of thousands, disrupts cargo",high_mountain,right-center,in,Middle,False
496073,International Business Times,"Heavy Rain In Kenya Affects Tens Of Thousands, Disrupts Cargo",high_mountain,left-center,us,Middle,False
88225,Phys.Org,Central America braces for Tropical Storm Pilar,high_mountain,pro-science,gb,Middle,False
89420,Business Insider,2 women chasing a climbing record across 14 mountains both died in avalanches on their last peak,high_mountain,left-center,us,Middle,False
89495,Al Jazeera English,Four stories you may have missed amid Israel-Hamas war,high_mountain,left-center,us,Skews Left,False
668366,The Times of India,"Tamil Nadu: Coonoor, Kotagiri schools shut today due to heavy rain",high_mountain,right-center,in,Middle,False
91835,Time,Millions of Children Displaced Due To Extreme Weather. Climate Change Will Make It Worse,wildfires,left-center,us,Skews Left,True
91985,Phys.Org,Millions of children are displaced due to extreme weather events. Climate change will make it worse,wildfires,pro-science,gb,Middle,True
92439,CNN,"Floods, storms and fires displaced 20,000 children every day over past six years, UNICEF report finds",wildfires,left-center,us,Skews Left,True
92518,Globalsecurity.org,UN: Millions of children in Asia displaced by weather-related events,wildfires,least biased,us,,True
93424,Business Insider,America's cities are vying for a hot new title: best place to ride out the coming dystopia,wildfires,left-center,us,Middle,True
96793,Marketscreener.com,"Most Western States Lack Comprehensive Wildfire Approach, Uniform Enforcement",wildfires,least biased,fr,,True
98964,Marketscreener.com,Quanta Services : Outlook Expectations Summary Q3 2023,wildfires,least biased,fr,,True
783,Phys.Org,"In 2020, 30% of the Pantanal was burned to cinders by wildfires",wildfires,pro-science,gb,Middle,True
2079,ReadWrite,Google shares progress on its sustainability tools,wildfires,,us,,True
8341,ABC News,Millions of children are displaced due to extreme weather events. Climate change will make it worse,wildfires,left-center,us,Middle,True
8372,The Times of India,"Over 43 million kids displaced by floods, storms, droughts, wildfires between 2016-2021",wildfires,right-center,in,Middle,True
10389,NPR,Innovators share what helped convince them to take climate action,wildfires,left-center,us,Middle,True
11228,Phys.Org,Canada's wildfires take devastating toll on wildlife,wildfires,pro-science,gb,Middle,True
13551,Phys.Org,Climate change affecting ability to prevent US wildfires: study,wildfires,pro-science,gb,Middle,True
16535,Gizmodo.com,"Snow Across the Northern Hemisphere Will Get Whiter, Study Says",wildfires,left,us,Skews Left,True
19747,NPR,How kids are making sense of climate change and extreme weather,wildfires,left-center,us,Middle,True
29021,NPR,Feeling the pinch of high home insurance rates? It's not getting better anytime soon,wildfires,left-center,us,Middle,True
31880,NPR,Individual actions you can take to address climate change,wildfires,left-center,us,Middle,True
32130,Phys.Org,How climate change is affecting the seasons,wildfires,pro-science,gb,Middle,True
32161,Phys.Org,Climate report: 'Uncharted territory' imperils life on Earth,wildfires,pro-science,gb,Middle,True
32196,ABC News,Helicopters drop water on Oahu wildfire for 2nd day,wildfires,left-center,us,Middle,True
32204,Phys.Org,Why climate change is a national security risk,wildfires,pro-science,gb,Middle,True
48258,Phys.Org,Increase in forest fires may damage the crucial ozone layer,wildfires,pro-science,gb,Middle,True
55182,Phys.Org,Canada left battered by 'never before seen' wildfire season,wildfires,pro-science,gb,Middle,True
56012,Phys.Org,Investigating banana trees as buffers to fight wildfires,wildfires,pro-science,gb,Middle,True
64401,Phys.Org,Climate and human land use both play roles in Pacific island wildfires past and present: Study,wildfires,pro-science,gb,Middle,True
67504,Phys.Org,Injured tortoises make slow recovery from Greece fires,wildfires,pro-science,gb,Middle,True
67652,International Business Times,Injured Tortoises Make Slow Recovery From Greece Fires,wildfires,left-center,us,Middle,True
68089,Gizmodo.com,Headed to 'Potential Collapse': Alarm Bells Are Blaring in New Climate Report,wildfires,left,us,Skews Left,True
69563,Phys.Org,"Organic nitrogen aerosol is an important contributor to global atmospheric nitrogen deposition, finds study",wildfires,pro-science,gb,Middle,True
